ano,dia,data-hora,minuto,velocidde-vento-25m,direcao-vento-25m,temperatura-25m,velocidade-vento-50m,direcao-vento-50m,temratura-50m
2010,302,2010-10-29 20:00:00,1200,1.8375,188.96666666666667,25.995,2.72,180.11666666666667,25.491666666666664
2010,302,2010-10-29 21:00:00,1260,2.648,176.1833333333333,25.615,3.8253333333333335,172.58333333333337,25.131666666666664
2010,302,2010-10-29 22:00:00,1320,3.188833333333333,173.68333333333337,25.040000000000006,4.756499999999999,168.4333333333333,24.601666666666667
2010,302,2010-10-29 23:00:00,1380,1.9593333333333327,184.03333333333333,24.59166666666667,3.200833333333333,174.65,24.251666666666665
2010,303,2010-10-30 00:00:00,0,1.7138333333333335,205.76666666666668,24.32,2.5013333333333336,182.86666666666667,24.04666666666667
2010,303,2010-10-30 01:00:00,60,2.095,184.21666666666667,24.165000000000006,3.495333333333333,169.81666666666666,24.205
2010,303,2010-10-30 02:00:00,120,2.41,151.08333333333331,24.116666666666664,4.0085000000000015,138.78333333333336,24.301666666666666
2010,303,2010-10-30 03:00:00,180,2.4650000000000003,162.78333333333333,24.141666666666666,4.106000000000001,144.86666666666667,24.051666666666666
2010,303,2010-10-30 04:00:00,240,3.3339999999999996,139.63333333333333,24.406666666666666,4.8821666666666665,132.28333333333333,24.05
2010,303,2010-10-30 05:00:00,300,2.725333333333334,138.76666666666668,24.278333333333336,4.025333333333333,130.76666666666668,23.845
2010,303,2010-10-30 06:00:00,360,2.3931666666666667,120.63333333333333,24.27833333333333,3.241333333333334,112.88333333333333,23.79166666666667
2010,303,2010-10-30 07:00:00,420,1.8043333333333331,83.86333333333334,23.951666666666664,2.605833333333333,77.98,23.46833333333333
2010,303,2010-10-30 08:00:00,480,1.2046666666666666,138.21666666666667,23.58833333333333,1.855,121.91666666666669,23.125
2010,303,2010-10-30 09:00:00,540,3.6085000000000007,142.16666666666666,23.625,4.767333333333332,137.86666666666667,23.06
2010,303,2010-10-30 10:00:00,600,4.145333333333333,121.81666666666668,23.896666666666665,4.846166666666666,117.86666666666667,23.29666666666667
2010,303,2010-10-30 11:00:00,660,5.249833333333334,110.31666666666668,25.16666666666667,5.959,105.18333333333332,24.44666666666667
2010,303,2010-10-30 12:00:00,720,4.9385,101.7,26.42,5.622666666666667,95.85,25.69333333333333
2010,303,2010-10-30 13:00:00,780,3.8625,99.48333333333336,27.715,4.323333333333333,96.84999999999998,27.045
2010,303,2010-10-30 14:00:00,840,4.039833333333333,123.61666666666667,29.33833333333333,4.560666666666667,118.7,28.59833333333333
2010,303,2010-10-30 15:00:00,900,3.935666666666666,128.88333333333333,30.295,4.391166666666667,125.41666666666669,29.53
2010,303,2010-10-30 16:00:00,960,3.206166666666667,116.90000000000002,31.02333333333333,3.6358333333333337,113.58333333333331,30.31833333333333
2010,303,2010-10-30 17:00:00,1020,2.9166666666666665,113.91666666666669,31.516666666666666,3.398333333333333,111.55,30.87833333333333
2010,303,2010-10-30 18:00:00,1080,4.308833333333333,121.3,31.811666666666664,5.279833333333333,116.45,31.245000000000005
2010,303,2010-10-30 19:00:00,1140,5.016,124.83333333333331,31.74833333333333,6.474833333333334,120.66666666666669,31.225
2010,303,2010-10-30 20:00:00,1200,4.1306666666666665,129.88333333333333,30.70833333333333,5.924833333333333,126.59999999999998,30.45333333333333
2010,303,2010-10-30 21:00:00,1260,2.6266666666666665,135.08333333333334,30.258333333333336,4.227,132.45000000000002,30.375000000000004
2010,303,2010-10-30 22:00:00,1320,2.1293333333333333,133.33333333333334,29.481666666666666,3.705000000000001,134.78333333333333,29.649999999999995
2010,303,2010-10-30 23:00:00,1380,1.826,133.53333333333333,28.27666666666667,3.3190000000000004,130.41666666666666,28.510000000000005
2010,304,2010-10-31 00:00:00,0,2.5278333333333336,142.35000000000005,27.65166666666667,4.261333333333333,134.70000000000002,27.891666666666666
2010,304,2010-10-31 01:00:00,60,2.343,121.06666666666668,26.316666666666666,4.094166666666666,127.95,26.555000000000003
2010,304,2010-10-31 02:00:00,120,3.0711666666666666,132.04999999999998,25.65333333333333,4.918,127.31666666666668,25.73166666666667
2010,304,2010-10-31 03:00:00,180,3.5655,124.91666666666664,25.05333333333333,4.972666666666666,114.83333333333331,24.955
2010,304,2010-10-31 04:00:00,240,3.9581666666666666,134.16666666666666,24.49,5.6770000000000005,126.83333333333331,24.27666666666667
2010,304,2010-10-31 05:00:00,300,3.636000000000001,143.16666666666666,23.966666666666665,5.299166666666666,137.9333333333333,23.726666666666667
2010,304,2010-10-31 06:00:00,360,3.494166666666666,140.55,23.365,5.074333333333334,134.26666666666668,23.03333333333333
2010,304,2010-10-31 07:00:00,420,1.9655,147.91666666666666,22.74833333333333,3.467,136.76666666666665,22.475000000000005
2010,304,2010-10-31 08:00:00,480,2.4711666666666665,136.70000000000002,22.508333333333336,3.6985,130.79999999999998,22.15833333333333
2010,304,2010-10-31 09:00:00,540,3.966666666666667,115.53333333333336,23.445000000000004,4.760166666666667,110.48333333333336,22.81333333333333
2010,304,2010-10-31 10:00:00,600,5.1065,107.38333333333334,24.57166666666667,5.958500000000001,103.11666666666667,23.861666666666668
2010,304,2010-10-31 11:00:00,660,5.785666666666668,111.43333333333334,25.68833333333333,6.6535,106.60000000000002,24.90166666666667
2010,304,2010-10-31 12:00:00,720,5.908333333333332,108.91666666666669,27.02166666666667,6.835,104.2,26.17333333333333
2010,304,2010-10-31 13:00:00,780,5.074833333333333,109.78333333333336,28.08333333333334,5.7218333333333335,105.96666666666668,27.27
2010,304,2010-10-31 14:00:00,840,5.176333333333333,103.53333333333336,29.48333333333333,5.967666666666666,100.5,28.63166666666667
2010,304,2010-10-31 15:00:00,900,4.747,109.05,30.615,5.346,102.61666666666667,29.81
2010,304,2010-10-31 16:00:00,960,4.691333333333334,108.53333333333332,31.66166666666667,5.337166666666668,103.68333333333334,30.891666666666666
2010,304,2010-10-31 17:00:00,1020,4.8290000000000015,102.86666666666666,32.41833333333333,5.375333333333334,98.03333333333336,31.676666666666666
2010,304,2010-10-31 18:00:00,1080,4.641333333333333,105.76666666666664,32.905,5.481000000000001,101.93333333333332,32.19833333333334
2010,304,2010-10-31 19:00:00,1140,4.660500000000002,109.03333333333332,32.98,5.8260000000000005,103.73333333333332,32.41833333333333
2010,304,2010-10-31 20:00:00,1200,4.305166666666667,101.3,32.14,6.0183333333333335,97.98333333333332,31.933333333333334
2010,304,2010-10-31 21:00:00,1260,3.6718333333333337,101.95,30.58833333333333,5.9515,97.91666666666669,31.12
2010,304,2010-10-31 22:00:00,1320,3.1735,74.89999999999998,29.841666666666665,4.595666666666666,71.93666666666667,30.185
2010,304,2010-10-31 23:00:00,1380,2.9825,90.96666666666668,29.585,4.3308333333333335,83.85,30.01833333333333
2010,305,2010-11-1 00:00:00,0,1.643,142.19999999999996,28.36333333333333,2.994166666666666,123.05,28.860000000000007
2010,305,2010-11-1 01:00:00,60,2.9313333333333333,134.78333333333333,27.42833333333333,4.8695,127.28333333333336,27.76833333333333
2010,305,2010-11-1 02:00:00,120,3.4713333333333334,130.93333333333337,25.871666666666666,5.192666666666667,128.46666666666667,25.91666666666667
2010,305,2010-11-1 03:00:00,180,3.4879999999999995,133.95000000000002,25.31833333333334,4.701666666666666,126.88333333333334,25.173333333333336
2010,305,2010-11-1 04:00:00,240,2.841666666666667,127.9,24.67,4.2026666666666666,122.83333333333331,24.476666666666667
2010,305,2010-11-1 05:00:00,300,2.9700000000000006,130.51666666666665,24.256666666666664,4.493833333333334,122.36666666666666,23.925
2010,305,2010-11-1 06:00:00,360,2.9171666666666662,126.11666666666667,23.86,3.972833333333333,120.18333333333334,23.56
2010,305,2010-11-1 07:00:00,420,2.385666666666667,136.73333333333332,23.445,3.5690000000000004,127.15,23.18833333333333
2010,305,2010-11-1 08:00:00,480,3.047833333333333,158.86666666666662,23.07166666666667,4.400666666666667,148.91666666666666,22.758333333333336
2010,305,2010-11-1 09:00:00,540,3.1878333333333337,140.1,23.77333333333333,3.6888333333333336,135.88333333333333,23.08833333333333
2010,305,2010-11-1 10:00:00,600,4.547333333333333,111.11666666666666,25.01166666666667,5.285833333333334,106.91666666666669,24.27
2010,305,2010-11-1 11:00:00,660,4.779,104.76666666666668,26.18333333333333,5.355666666666667,99.68333333333332,25.44833333333333
2010,305,2010-11-1 12:00:00,720,4.398833333333333,103.38333333333333,27.79666666666667,4.981333333333334,97.28333333333336,27.06
2010,305,2010-11-1 13:00:00,780,4.705666666666667,97.33333333333331,29.441666666666666,5.2775,92.43333333333332,28.68333333333333
2010,305,2010-11-1 14:00:00,840,4.582833333333333,109.75,30.55666666666667,5.0935000000000015,104.98333333333336,29.715
2010,305,2010-11-1 15:00:00,900,4.101,119.01666666666668,31.28,4.5828333333333315,112.61666666666667,30.513333333333332
2010,305,2010-11-1 16:00:00,960,4.109666666666667,116.5166666666667,32.25333333333333,4.7235000000000005,111.96666666666664,31.49833333333333
2010,305,2010-11-1 17:00:00,1020,4.310333333333333,113.1,32.99,4.9595,107.38333333333333,32.21
2010,305,2010-11-1 18:00:00,1080,4.4943333333333335,108.16666666666669,33.446666666666665,5.2625,102.3,32.715
2010,305,2010-11-1 19:00:00,1140,3.9656666666666665,104.95,33.40833333333333,4.543500000000001,99.16666666666669,32.776666666666664
2010,305,2010-11-1 20:00:00,1200,3.599833333333333,113.66666666666669,32.406666666666666,4.8915,106.95,32.23
2010,305,2010-11-1 21:00:00,1260,2.629166666666667,100.43333333333332,31.3,4.731166666666668,93.0,31.836666666666666
2010,305,2010-11-1 22:00:00,1320,3.1288333333333327,85.86666666666667,30.975,4.537333333333333,83.14999999999998,31.118333333333336
2010,305,2010-11-1 23:00:00,1380,1.2618333333333334,140.86666666666667,29.360000000000007,2.325333333333333,105.9,29.906666666666666
2010,306,2010-11-2 00:00:00,0,1.2055,127.34999999999998,29.19666666666667,2.5025,103.18333333333334,29.75666666666667
2010,306,2010-11-2 01:00:00,60,0.6423333333333333,140.13333333333333,28.59666666666667,2.0176666666666665,107.25,29.515
2010,306,2010-11-2 02:00:00,120,2.765,161.13333333333333,26.71,4.329666666666666,140.23333333333335,27.575
2010,306,2010-11-2 03:00:00,180,2.9840000000000004,108.73333333333336,26.076666666666664,4.5539999999999985,103.98333333333336,26.266666666666666
2010,306,2010-11-2 04:00:00,240,3.7475,153.66666666666666,25.65666666666667,5.151833333333332,135.14999999999998,25.945000000000004
2010,306,2010-11-2 05:00:00,300,3.623833333333333,151.36666666666667,24.745,5.751666666666668,142.75,24.82833333333333
2010,306,2010-11-2 06:00:00,360,2.9795,142.63333333333333,24.06833333333333,5.017333333333334,137.68333333333334,23.89333333333333
2010,306,2010-11-2 07:00:00,420,3.341666666666667,141.83333333333334,23.55,5.3679999999999986,136.70000000000002,23.39
2010,306,2010-11-2 08:00:00,480,2.833333333333333,143.95000000000005,23.14,4.552666666666666,138.10000000000002,22.86833333333333
2010,306,2010-11-2 09:00:00,540,3.4193333333333333,128.29999999999998,23.92166666666667,4.2095,123.71666666666668,23.23166666666667
2010,306,2010-11-2 10:00:00,600,4.927666666666667,99.93333333333332,25.298333333333336,5.5095,96.06666666666666,24.60333333333333
2010,306,2010-11-2 11:00:00,660,4.788833333333334,103.51666666666668,26.83833333333333,5.29,97.34999999999998,26.11333333333333
2010,306,2010-11-2 12:00:00,720,3.556,117.26666666666664,28.79833333333333,4.048333333333333,112.23333333333336,28.055
2010,306,2010-11-2 13:00:00,780,3.3921666666666668,124.51666666666668,30.47666666666667,3.814833333333333,115.8,29.765
2010,306,2010-11-2 14:00:00,840,2.9596666666666667,130.71666666666667,32.13166666666667,3.263666666666667,122.16666666666669,31.41666666666667
2010,306,2010-11-2 15:00:00,900,2.8186666666666667,121.4833333333333,33.09,3.0201666666666664,116.58333333333331,32.325
2010,306,2010-11-2 16:00:00,960,2.333833333333333,116.21333333333332,33.72,2.4561666666666664,111.45333333333332,32.99333333333333
2010,306,2010-11-2 17:00:00,1020,1.895333333333333,147.85000000000005,34.69666666666667,2.143333333333333,135.25,33.86666666666667
2010,306,2010-11-2 18:00:00,1080,2.021,78.86833333333334,35.13333333333333,2.2131666666666665,74.76333333333334,34.43833333333334
2010,306,2010-11-2 19:00:00,1140,1.9815000000000005,98.93333333333332,35.14,2.359,91.96666666666664,34.52
2010,306,2010-11-2 20:00:00,1200,2.0101666666666667,88.78333333333335,34.403333333333336,2.532666666666667,84.48333333333333,34.00833333333333
2010,306,2010-11-2 21:00:00,1260,3.672166666666667,81.3,32.50333333333333,5.655333333333334,76.73333333333333,33.01166666666666
2010,306,2010-11-2 22:00:00,1320,4.499999999999999,78.21666666666667,30.955,6.687333333333332,73.66666666666667,31.501666666666665
